chr,start position,
chrI,9512507,
chrI,9518920,
chrI,9518914,
chrI,9518904,
chrI,9518894,
chrI,9519029,
chrI,9519034,
chrI,9519041,
chrI,9527431,
chrI,9527428,
chrI,9527418,
chrI,9540983,
chrI,9583524,
chrI,9586513,
chrI,9584776,
chrI,9584750,
chrI,9583621,
chrI,9585359,
chrI,9585369,
chrI,9585397,
chrI,9588095,
chrI,9611590,
chrI,9620055,
chrI,9622539,
chrI,9622547,
chrI,9622572,
chrI,9622575,
chrI,9622596,
chrI,9625989,
chrI,9625981,
chrI,9625968,
chrI,9625943,
chrI,9626142,
chrI,9626147,
chrI,9626152,
chrI,9630419,
chrI,9630472,
chrI,9635927,
chrI,9649206,
chrI,9657853,
chrI,9657846,
chrI,9657819,
chrI,9657815,
chrI,9657808,
chrI,9657802,
chrI,9657798,
chrI,9665145,
chrI,9665125,
chrI,9665185,
chrI,9665242,
chrI,9672036,
chrI,9672030,
chrI,9685484,
chrI,9691309,
chrI,9691301,
chrI,9696752,
chrI,9696749,
chrI,9696745,
chrI,9710756,
chrI,9715602,
chrI,9715595,
chrI,9715587,
chrI,9715571,
chrI,9715528,
chrI,9722629,
chrI,9743553,
chrI,9743653,
chrI,9747952,
chrI,9749943,
chrI,9749938,
chrI,9749924,
chrI,9749912,
chrI,9752492,
chrI,9767833,
chrI,9772641,
chrI,9772624,
chrI,9774217,
chrI,9774223,
chrI,9774243,
chrI,9780308,
chrI,9780320,
chrI,9788596,
chrI,9786495,
chrI,9786516,
chrI,9788726,
chrI,9788739,
chrI,9788752,
chrI,9788762,
chrI,9788766,
chrI,9788786,
chrI,9791062,
chrI,9869692,
chrI,9893478,
chrI,9893435,
chrI,9900615,
chrI,9901176,
chrI,9901180,
chrI,9901181,
chrI,9901185,
chrI,9901194,
chrI,9901203,
chrI,9901209,
chrI,9910628,
chrI,9923604,
chrI,9928963,
chrI,9928969,
chrI,9928978,
chrI,9929622,
chrI,9929634,
chrI,9929668,
chrI,9929699,
chrI,9929707,
chrI,9929715,
chrI,9930967,
chrI,9934449,
chrI,9948055,
chrI,9948071,
chrI,9960160,
chrI,9973544,
chrI,9973148,
chrI,9976625,
chrI,9979840,
chrI,9979827,
chrI,9979808,
chrI,9979804,
chrI,9979796,
chrI,9988785,
chrI,9988778,
chrI,9989090,
chrI,9989103,
chrI,9989110,
chrI,9989118,
chrI,10019632,
chrI,10019636,
chrI,10026130,
chrI,10037755,
chrI,10036738,
chrI,10035565,
chrI,10104912,
chrI,10110864,
chrI,10117117,
chrI,10117121,
chrI,10122112,
chrI,10119325,
chrI,10119316,
chrI,10122219,
chrI,10122222,
chrI,10122238,
chrI,10122242,
chrI,10122396,
chrI,10155107,
chrI,10155059,
chrI,10155182,
chrI,10162069,
chrI,10185454,
chrI,10185452,
chrI,10185451,
chrI,10185798,
chrI,10185804,
chrI,10185834,
chrI,10185864,
chrI,10190999,
chrI,10190993,
chrI,10190984,
chrI,10192876,
chrI,10192861,
chrI,10200514,
chrI,10227419,
chrI,10297912,
chrI,10297879,
chrI,10298195,
chrI,10298202,
chrI,10298207,
chrI,10321912,
chrI,10322014,
chrI,10323545,
chrI,10330525,
chrI,10327774,
chrI,10330646,
chrI,10330656,
chrI,10333111,
chrI,10336914,
chrI,10349853,
chrI,10349849,
chrI,10374281,
chrI,10380745,
chrI,10380753,
chrI,10400835,
chrI,10429662,
chrI,10429675,
chrI,10436744,
chrI,10435843,
chrI,10435811,
chrI,10435787,
chrI,10435773,
chrI,10435769,
chrI,10435761,
chrI,10435753,
chrI,10435751,
chrI,10435750,
chrI,10435746,
chrI,10435738,
chrI,10435415,
chrI,10435412,
chrI,10435386,
chrI,10435379,
chrI,10433404,
chrI,10435902,
chrI,10435906,
chrI,10435911,
chrI,10435923,
chrI,10435951,
chrI,10436051,
chrI,10438240,
chrI,10474743,
chrI,10474840,
chrI,10474846,
chrI,10486324,
chrI,10515518,
chrI,10518034,
chrI,10518160,
chrI,10519303,
chrI,10522100,
chrI,10532716,
chrI,10532721,
chrI,10532732,
chrI,10532759,
chrI,10551682,
chrI,10553844,
chrI,10553139,
chrI,10554001,
chrI,10554030,
chrI,10554431,
chrI,10554486,
chrI,10560287,
chrI,10560293,
chrI,10560306,
chrI,10565288,
chrI,10565290,
chrI,10567710,
chrI,10567721,
chrI,10590751,
chrI,10598662,
chrI,10598675,
chrI,10642380,
chrI,10667886,
chrI,10667896,
chrI,10672613,
chrI,10672726,
chrI,10683144,
chrI,10683134,
chrI,10683111,
chrI,10683105,
chrI,10683094,
chrI,10685629,
chrI,10687227,
chrI,10687263,
chrI,10726892,
chrI,10728764,
chrI,10728759,
chrI,10728752,
chrI,10728722,
chrI,10730281,
chrI,10730258,
chrI,10730240,
chrI,10733725,
chrI,10733883,
chrI,10807000,
chrI,10812874,
chrI,10812854,
chrI,10812851,
chrI,10858070,
chrI,10859527,
chrI,10883594,
chrI,10923934,
chrI,10923932,
chrI,10923926,
chrI,10923922,
chrI,10923901,
chrI,11012976,
chrI,11014333,
chrI,11148965,
chrI,11159922,
chrI,11159952,
chrI,11182468,
chrI,11263146,
chrI,11271668,
chrI,11294189,
chrI,11323323,
chrI,11359874,
chrI,11374504,
chrI,11439140,
chrI,11486483,
chrI,11490586,
chrI,11578404,
chrI,11609310,
chrI,11712417,
chrI,11726272,
chrI,11746347,
chrI,11743967,
chrI,11833191,
chrI,11877779,
chrI,11893875,
chrI,11893894,
chrI,11893903,
chrI,11893907,
chrI,11893910,
chrI,11893916,
chrI,11893936,
chrI,11896586,
chrI,11896600,
chrI,11910011,
chrI,11911797,
chrI,11911023,
chrI,11910997,
chrI,11910996,
chrI,11910977,
chrI,11910973,
chrI,11908498,
chrI,11911148,
chrI,11930706,
chrI,11930710,
chrI,11930715,
chrI,11930724,
chrI,12020748,
chrI,12040086,
chrI,12097967,
chrI,12097963,
chrI,12109476,
chrI,12157113,
chrI,12163693,
chrI,12183226,
chrI,12183214,
chrI,12183210,
chrI,12183200,
chrI,12203844,
chrI,12206733,
chrI,12206773,
chrI,12206792,
chrI,12212387,
chrI,12217753,
chrI,12230523,
chrI,12232640,
chrI,12335119,
chrI,12426832,
chrI,12426822,
chrI,12426756,
chrI,12426752,
chrI,12431463,
chrI,12431455,
chrI,12431449,
chrI,12486215,
chrI,12486223,
chrI,12486973,
chrI,12505087,
chrI,12505103,
chrI,12532175,
chrI,12532168,
chrI,12532164,
chrI,12532163,
chrI,12532154,
chrI,12532146,
chrI,12532143,
chrI,12532136,
chrI,12551357,
chrI,12559659,
chrI,12559657,
chrI,12559655,
chrI,12560703,
chrI,12560699,
chrI,12561549,
chrI,12561545,
chrI,12562798,
chrI,12562862,
chrI,12652334,
chrI,12656023,
chrI,12656019,
chrI,12665084,
chrI,12718323,
chrI,12718345,
chrI,12718351,
chrI,12718355,
chrI,12718356,
chrI,12728147,
chrI,12728153,
chrI,12728171,
chrI,12728178,
chrI,12728184,
chrI,12728191,
chrI,12732742,
chrI,12736634,
chrI,12736593,
chrI,12749362,
chrI,12749372,
chrI,12749382,
chrI,12806590,
chrI,12824876,
chrI,12824880,
chrI,12824882,
chrI,12825062,
chrI,12833528,
chrI,12858862,
chrI,12863497,
chrI,12863482,
chrI,12863480,
chrI,12863473,
chrI,12863466,
chrI,12863459,
chrI,12863450,
chrI,12863440,
chrI,12863431,
chrI,12902561,
chrI,12918277,
chrI,12918300,
chrI,12918304,
chrI,12918309,
chrI,12942268,
chrI,12951042,
chrI,12951052,
chrI,12951055,
chrI,12951064,
chrI,12951068,
chrI,12951082,
chrI,12951092,
chrI,12951100,
chrI,12966797,
chrI,12966786,
chrI,12966674,
chrI,12966664,
chrI,12968634,
chrI,12968656,
chrI,12968666,
chrI,12968679,
chrI,12988218,
chrI,12988219,
chrI,12988223,
chrI,12995824,
chrI,12995828,
chrI,13161898,
chrI,13161888,
chrI,13191104,
chrI,13216214,
chrI,13218855,
chrI,13219074,
chrI,13232145,
chrI,13265701,
chrI,13281475,
chrI,13281442,
chrI,13281435,
chrI,13281426,
chrI,13289942,
chrI,13301559,
chrI,13324741,
chrI,13330928,
chrI,13337163,
chrI,13338909,
chrI,13339095,
chrI,13343729,
chrI,13343748,
chrI,13343751,
chrI,13343774,
chrI,13384759,
chrI,13413160,
chrI,13437709,
chrI,13437753,
chrI,13437764,
chrI,13451498,
chrI,13451502,
chrI,13451506,
chrI,13489555,
chrI,13508879,
chrI,13514301,
chrI,13514293,
chrI,13542385,
chrI,13542375,
chrI,13564542,
chrI,13576234,
chrI,13576266,
chrI,13581421,
chrI,13581458,
chrI,13639299,
chrI,13639298,
chrI,13639295,
chrI,13653897,
chrI,13653881,
chrI,13653878,
chrI,13653859,
chrI,13653839,
chrI,13654041,
chrI,13659497,
chrI,13659486,
chrI,13663464,
chrI,13663466,
chrI,13663472,
chrI,13663481,
chrI,13663496,
chrI,13682124,
chrI,13796100,
chrI,13840022,
chrI,13843237,
chrI,13952581,
chrI,13951911,
chrI,13951914,
chrI,13951918,
chrI,13951932,
chrI,13951941,
chrI,13951950,
chrI,14004403,
chrI,14018772,
chrI,14018777,
chrI,14031654,
chrI,14036042,
chrI,14037790,
chrI,14048489,
chrI,14048440,
chrI,14048400,
chrI,14048019,
chrI,14051095,
chrI,14051091,
chrI,14058896,
chrI,14075823,
chrI,14082595,
chrI,14101264,
chrI,14118340,
chrI,14155244,
chrI,14157599,
chrI,14161746,
chrI,14161844,
chrI,14245165,
chrI,14297152,
chrI,14358497,
chrI,14358503,
chrI,14358506,
chrI,14358516,
chrI,14358524,
chrI,14358537,
chrI,14358552,
chrI,14358565,
chrI,14417534,
chrI,14469406,
chrI,14469421,
chrI,14496547,
chrI,14496539,
chrI,14496526,
chrI,14496515,
chrI,14496510,
chrI,14622772,
chrI,14621448,
chrI,14621416,
chrI,14621406,
chrI,14621380,
chrI,14621369,
chrI,14621361,
chrI,14621347,
chrI,14621339,
chrI,14621279,
chrI,14631018,
chrI,14631011,
chrI,14630999,
chrI,14630989,
chrI,14642598,
chrI,14657064,
chrI,14657326,
chrI,14657334,
chrI,14657342,
chrI,14711098,
chrI,14716515,
chrI,14716572,
chrI,14721551,
chrI,14732115,
chrI,14737522,
chrI,14737532,
chrI,14737538,
chrI,14737556,
chrI,14756401,
chrI,14758440,
chrI,14758479,
chrI,14758498,
chrI,14759584,
chrI,14790064,
chrI,14790030,
chrI,14790027,
chrI,14820246,
chrI,14820242,
chrI,14820374,
chrI,14839896,
chrI,14839904,
chrI,14839912,
chrI,14839916,
chrI,14856164,
chrI,14856156,
chrI,14856144,
chrI,14856136,
chrI,14856097,
chrI,14856047,
chrI,14855750,
chrI,14855741,
chrI,14855734,
chrI,14863516,
chrI,14863483,
chrI,14863478,
chrI,14863459,
chrI,14863445,
chrI,14900319,
chrI,15013977,
chrI,15023103,
chrI,15023142,
chrI,15023166,
chrI,15034130,
chrI,15036007,
chrI,15041526,
chrI,15050152,
chrI,15052573,
chrI,15052939,
chrII,12960,
chrII,24695,
chrII,24701,
chrII,24710,
chrII,24716,
chrII,28406,
chrII,28375,
chrII,31779,
chrII,34232,
chrII,39506,
chrII,39502,
chrII,43882,
chrII,51102,
chrII,51116,
chrII,51125,
chrII,80010,
chrII,79995,
chrII,79987,
chrII,77440,
chrII,77408,
chrII,98330,
chrII,99832,
chrII,106198,
chrII,152598,
chrII,152659,
chrII,152663,
chrII,194558,
chrII,217283,
chrII,221839,
chrII,221264,
chrII,220660,
chrII,257228,
chrII,275823,
chrII,275813,
chrII,275765,
chrII,297021,
chrII,301277,
chrII,305537,
chrII,326287,
chrII,347860,
chrII,347833,
chrII,347829,
chrII,347828,
chrII,347823,
chrII,347818,
chrII,347814,
chrII,347805,
chrII,386220,
chrII,402660,
chrII,402664,
chrII,402672,
chrII,402678,
chrII,410999,
chrII,410987,
chrII,410947,
chrII,411118,
chrII,418921,
chrII,429832,
chrII,429805,
chrII,476152,
chrII,476267,
chrII,476287,
chrII,484414,
chrII,484763,
chrII,516015,
chrII,516019,
chrII,526636,
chrII,526640,
chrII,546739,
chrII,546743,
chrII,546754,
chrII,569502,
chrII,568839,
chrII,580417,
chrII,580498,
chrII,581840,
chrII,609050,
chrII,639492,
chrII,650881,
chrII,723768,
chrII,740916,
chrII,783018,
chrII,794670,
chrII,814875,
chrII,814872,
chrII,822865,
chrII,825815,
chrII,833097,
chrII,837116,
chrII,839462,
chrII,840426,
chrII,844260,
chrII,848680,
chrII,848675,
chrII,878602,
chrII,909684,
chrII,916060,
chrII,925465,
chrII,928742,
chrII,944063,
chrII,966993,
chrII,974293,
chrII,974304,
chrII,988894,
chrII,991640,
chrII,1042330,
chrII,1100898,
chrII,1100890,
chrII,1123341,
chrII,1127955,
chrII,1140975,
chrII,1172114,
chrII,1275544,
chrII,1275541,
chrII,1285600,
chrII,1285580,
chrII,1285575,
chrII,1285572,
chrII,1306704,
chrII,1310360,
chrII,1320289,
chrII,1321086,
chrII,1321121,
chrII,1321132,
chrII,1321141,
chrII,1401803,
chrII,1403094,
chrII,1403223,
chrII,1403261,
chrII,1403264,
chrII,1403272,
chrII,1423691,
chrII,1525483,
chrII,1525475,
chrII,1536243,
chrII,1537605,
chrII,1538875,
chrII,1538884,
chrII,1540934,
chrII,1550598,
chrII,1550589,
chrII,1559125,
chrII,1556335,
chrII,1597894,
chrII,1601797,
chrII,1650195,
chrII,1655064,
chrII,1676393,
chrII,1682523,
chrII,1703481,
chrII,1706515,
chrII,1706506,
chrII,1715224,
chrII,1723867,
chrII,1723806,
chrII,1732228,
chrII,1736468,
chrII,1736464,
chrII,1756194,
chrII,1782401,
chrII,1782381,
chrII,1782371,
chrII,1782364,
chrII,1786308,
chrII,1786279,
chrII,1820013,
chrII,1850415,
chrII,1907476,
chrII,1921242,
chrII,2084140,
chrII,2137327,
chrII,2150331,
chrII,2152694,
chrII,2176891,
chrII,2176910,
chrII,2176918,
chrII,2176925,
chrII,2223568,
chrII,2232453,
chrII,2232382,
chrII,2243112,
chrII,2243402,
chrII,2243425,
chrII,2255154,
chrII,2265748,
chrII,2283292,
chrII,2300945,
chrII,2300941,
chrII,2320331,
chrII,2320371,
chrII,2320396,
chrII,2320405,
chrII,2323395,
chrII,2335871,
chrII,2335879,
chrII,2335885,
chrII,2335892,
chrII,2335913,
chrII,2353312,
chrII,2353316,
chrII,2529315,
chrII,2546237,
chrII,2586958,
chrII,2586912,
chrII,2659652,
chrII,2659660,
chrII,2673619,
chrII,2678048,
chrII,2681798,
chrII,2752705,
chrII,2764949,
chrII,2787399,
chrII,2822491,
chrII,2822482,
chrII,2839303,
chrII,2866652,
chrII,2895096,
chrII,2895029,
chrII,2895020,
chrII,2919212,
chrII,2919203,
chrII,2919708,
chrII,2919714,
chrII,2919718,
chrII,2919740,
chrII,2923896,
chrII,2975818,
chrII,2975846,
chrII,2988135,
chrII,2991593,
chrII,3008695,
chrII,3019791,
chrII,3061099,
chrII,3061104,
chrII,3096930,
chrII,3096910,
chrII,3096895,
chrII,3111292,
chrII,3111246,
chrII,3111242,
chrII,3114243,
chrII,3183764,
chrII,3183791,
chrII,3197295,
chrII,3209485,
chrII,3209508,
chrII,3209516,
chrII,3212212,
chrII,3212251,
chrII,3212271,
chrII,3222042,
chrII,3222024,
chrII,3222020,
chrII,3222851,
chrII,3222846,
chrII,3222824,
chrII,3224675,
chrII,3225333,
chrII,3225328,
chrII,3245998,
chrII,3248137,
chrII,3248133,
chrII,3245785,
chrII,3245803,
chrII,3278919,
chrII,3296855,
chrII,3296864,
chrII,3307499,
chrII,3313550,
chrII,3323232,
chrII,3323228,
chrII,3323213,
chrII,3323201,
chrII,3323723,
chrII,3329360,
chrII,3350043,
chrII,3350021,
chrII,3381789,
chrII,3399317,
chrII,3402957,
chrII,3403831,
chrII,3414490,
chrII,3477211,
chrII,3477194,
chrII,3482437,
chrII,3550655,
chrII,3550659,
chrII,3553769,
chrII,3553778,
chrII,3553790,
chrII,3553795,
chrII,3553799,
chrII,3553801,
chrII,3553814,
chrII,3561643,
chrII,3639364,
chrII,3639278,
chrII,3639269,
chrII,3647401,
chrII,3647404,
chrII,3647409,
chrII,3675640,
chrII,3675651,
chrII,3680448,
chrII,3711273,
chrII,3717205,
chrII,3717215,
chrII,3724238,
chrII,3727453,
chrII,3731855,
chrII,3743808,
chrII,3752298,
chrII,3752288,
chrII,3753225,
chrII,3753243,
chrII,3803337,
chrII,3808227,
chrII,3808222,
chrII,3810845,
chrII,3821365,
chrII,3824040,
chrII,3907133,
chrII,3907137,
chrII,3911996,
chrII,3990991,
chrII,3990997,
chrII,3993243,
chrII,4038865,
chrII,4044504,
chrII,4044473,
chrII,4107250,
chrII,4107263,
chrII,4107265,
chrII,4222626,
chrII,4226863,
chrII,4226877,
chrII,4236054,
chrII,4237822,
chrII,4237795,
chrII,4237759,
chrII,4238143,
chrII,4238152,
chrII,4238158,
chrII,4238164,
chrII,4256957,
chrII,4281845,
chrII,4306997,
chrII,4320738,
chrII,4323099,
chrII,4350556,
chrII,4350628,
chrII,4350639,
chrII,4350680,
chrII,4350733,
chrII,4355596,
chrII,4372541,
chrII,4372533,
chrII,4372529,
chrII,4372526,
chrII,4376721,
chrII,4376694,
chrII,4376673,
chrII,4376651,
chrII,4392988,
chrII,4404575,
chrII,4404582,
chrII,4404586,
chrII,4404607,
chrII,4424955,
chrII,4424928,
chrII,4422691,
chrII,4424402,
chrII,4425056,
chrII,4435293,
chrII,4435303,
chrII,4460405,
chrII,4460402,
chrII,4460394,
chrII,4460390,
chrII,4460379,
chrII,4471116,
chrII,4523210,
chrII,4523206,
chrII,4523202,
chrII,4523192,
chrII,4549022,
chrII,4550411,
chrII,4560387,
chrII,4562846,
chrII,4603175,
chrII,4603394,
chrII,4649072,
chrII,4671787,
chrII,4693433,
chrII,4693439,
chrII,4693443,
chrII,4693459,
chrII,4698386,
chrII,4698380,
chrII,4698040,
chrII,4701918,
chrII,4707225,
chrII,4706458,
chrII,4706436,
chrII,4706575,
chrII,4706581,
chrII,4706598,
chrII,4706608,
chrII,4706633,
chrII,4709767,
chrII,4709784,
chrII,4709821,
chrII,4709825,
chrII,4709833,
chrII,4709838,
chrII,4709848,
chrII,4737578,
chrII,4737598,
chrII,4737605,
chrII,4737618,
chrII,4737623,
chrII,4740250,
chrII,4747319,
chrII,4753164,
chrII,4753405,
chrII,4753413,
chrII,4756809,
chrII,4756772,
chrII,4783776,
chrII,4781348,
chrII,4777166,
chrII,4786303,
chrII,4786300,
chrII,4825149,
chrII,4825368,
chrII,4834855,
chrII,4834821,
chrII,4842549,
chrII,4860395,
chrII,4863444,
chrII,4870773,
chrII,4878052,
chrII,4882049,
chrII,4882056,
chrII,4882060,
chrII,4882102,
chrII,4883688,
chrII,4888737,
chrII,4888845,
chrII,4888876,
chrII,4888946,
chrII,4888957,
chrII,4888967,
chrII,4889086,
chrII,4889096,
chrII,4889120,
chrII,4891560,
chrII,4892715,
chrII,4902537,
chrII,4902484,
chrII,4904542,
chrII,4904549,
chrII,4904552,
chrII,4932979,
chrII,4935024,
chrII,4938014,
chrII,4938018,
chrII,4943069,
chrII,4945915,
chrII,4945922,
chrII,4945941,
chrII,4945948,
chrII,4949472,
chrII,4949468,
chrII,4949460,
chrII,4949457,
chrII,4949452,
chrII,4953128,
chrII,4959856,
chrII,4994008,
chrII,4994026,
chrII,4999376,
chrII,4999393,
chrII,4999399,
chrII,5005067,
chrII,5014684,
chrII,5014710,
chrII,5040129,
chrII,5040103,
chrII,5055278,
chrII,5055239,
chrII,5055202,
chrII,5055179,
chrII,5055423,
chrII,5055446,
chrII,5055447,
chrII,5055451,
chrII,5055475,
chrII,5055485,
chrII,5069608,
chrII,5084205,
chrII,5084196,
chrII,5085769,
chrII,5085772,
chrII,5093220,
chrII,5100225,
chrII,5100190,
chrII,5100185,
chrII,5101782,
chrII,5101968,
chrII,5105280,
chrII,5105210,
chrII,5104243,
chrII,5104413,
chrII,5115507,
chrII,5158970,
chrII,5158965,
chrII,5161185,
chrII,5161178,
chrII,5194304,
chrII,5194313,
chrII,5195861,
chrII,5199744,
chrII,5201150,
chrII,5201181,
chrII,5201253,
chrII,5203240,
chrII,5210929,
chrII,5210921,
chrII,5210917,
chrII,5210898,
chrII,5210863,
chrII,5210856,
chrII,5210846,
chrII,5210828,
chrII,5210812,
chrII,5210805,
chrII,5210791,
chrII,5210783,
chrII,5210775,
chrII,5212198,
chrII,5212250,
chrII,5212943,
chrII,5227883,
chrII,5235902,
chrII,5235863,
chrII,5283126,
chrII,5312061,
chrII,5312078,
chrII,5330840,
chrII,5351642,
chrII,5350558,
chrII,5350588,
chrII,5352002,
chrII,5353369,
chrII,5365718,
chrII,5373362,
chrII,5373343,
chrII,5377657,
chrII,5387299,
chrII,5390037,
chrII,5399304,
chrII,5399297,
chrII,5399399,
chrII,5399411,
chrII,5399430,
chrII,5399438,
chrII,5414276,
chrII,5414514,
chrII,5414532,
chrII,5426447,
chrII,5426163,
chrII,5426112,
chrII,5426088,
chrII,5426059,
chrII,5426054,
chrII,5426050,
chrII,5426025,
chrII,5425958,
chrII,5437841,
chrII,5437853,
chrII,5455788,
chrII,5466293,
chrII,5474192,
chrII,5488105,
chrII,5494651,
chrII,5496599,
chrII,5501049,
chrII,5500728,
chrII,5503957,
chrII,5519167,
chrII,5532269,
chrII,5537782,
chrII,5547630,
chrII,5556706,
chrII,5570610,
chrII,5578293,
chrII,5585629,
chrII,5586129,
chrII,5593594,
chrII,5593585,
chrII,5593580,
chrII,5605427,
chrII,5608140,
chrII,5629468,
chrII,5649654,
chrII,5649681,
chrII,5652417,
chrII,5660970,
chrII,5661140,
chrII,5666240,
chrII,5679015,
chrII,5680960,
chrII,5680965,
chrII,5690081,
chrII,5698939,
chrII,5698928,
chrII,5698919,
chrII,5698911,
chrII,5714913,
chrII,5715868,
chrII,5730411,
chrII,5730406,
chrII,5749924,
chrII,5794474,
chrII,5794475,
chrII,5794479,
chrII,5794488,
chrII,5797450,
chrII,5797861,
chrII,5810332,
chrII,5810523,
chrII,5816541,
chrII,5830838,
chrII,5839345,
chrII,5845743,
chrII,5846427,
chrII,5846515,
chrII,5864132,
chrII,5864149,
chrII,5906499,
chrII,5906505,
chrII,5906511,
chrII,5906518,
chrII,5906524,
chrII,5906556,
chrII,5906568,
chrII,5907687,
chrII,5910698,
chrII,5912472,
chrII,5912492,
chrII,5916666,
chrII,5916669,
chrII,5990683,
chrII,6000382,
chrII,6010797,
chrII,6016490,
chrII,6024966,
chrII,6045132,
chrII,6045124,
chrII,6045105,
chrII,6049668,
chrII,6049772,
chrII,6050307,
chrII,6050313,
chrII,6050333,
chrII,6050357,
chrII,6067191,
chrII,6080791,
chrII,6080788,
chrII,6080782,
chrII,6080776,
chrII,6080763,
chrII,6080749,
chrII,6091414,
chrII,6097676,
chrII,6125077,
chrII,6125091,
chrII,6125094,
chrII,6125108,
chrII,6125122,
chrII,6125128,
chrII,6171477,
chrII,6173562,
chrII,6173584,
chrII,6178023,
chrII,6192791,
chrII,6196965,
chrII,6197059,
chrII,6197082,
chrII,6197098,
chrII,6197111,
chrII,6197127,
chrII,6198658,
chrII,6198711,
chrII,6259973,
chrII,6259950,
chrII,6259933,
chrII,6260896,
chrII,6264041,
chrII,6269814,
chrII,6269790,
chrII,6268696,
chrII,6268720,
chrII,6303423,
chrII,6303459,
chrII,6303466,
chrII,6303481,
chrII,6303489,
chrII,6303500,
chrII,6331284,
chrII,6331277,
chrII,6331266,
chrII,6345876,
chrII,6344174,
chrII,6361421,
chrII,6360895,
chrII,6365318,
chrII,6365312,
chrII,6365308,
chrII,6365300,
chrII,6365298,
chrII,6365287,
chrII,6365280,
chrII,6365250,
chrII,6365656,
chrII,6365668,
chrII,6365669,
chrII,6365673,
chrII,6366942,
chrII,6366945,
chrII,6366951,
chrII,6370381,
chrII,6370391,
chrII,6370405,
chrII,6370414,
chrII,6383390,
chrII,6383401,
chrII,6384412,
chrII,6384418,
chrII,6384421,
chrII,6384426,
chrII,6384439,
chrII,6384451,
chrII,6391235,
chrII,6401889,
chrII,6401905,
chrII,6403471,
chrII,6423048,
chrII,6423052,
chrII,6423055,
chrII,6449758,
chrII,6449752,
chrII,6449747,
chrII,6469421,
chrII,6467650,
chrII,6484938,
chrII,6485630,
chrII,6489983,
chrII,6489991,
chrII,6490000,
chrII,6490012,
chrII,6490020,
chrII,6491417,
chrII,6501485,
chrII,6502971,
chrII,6502989,
chrII,6521307,
chrII,6519785,
chrII,6519767,
chrII,6519737,
chrII,6561445,
chrII,6561417,
chrII,6582988,
chrII,6582991,
chrII,6587913,
chrII,6587911,
chrII,6587904,
chrII,6587902,
chrII,6587895,
chrII,6587892,
chrII,6587890,
chrII,6587883,
chrII,6587843,
chrII,6587839,
chrII,6587832,
chrII,6588898,
chrII,6588890,
chrII,6588873,
chrII,6589169,
chrII,6589638,
chrII,6601092,
chrII,6601198,
chrII,6601215,
chrII,6601225,
chrII,6615509,
chrII,6622127,
chrII,6627230,
chrII,6636168,
chrII,6661348,
chrII,6661382,
chrII,6674208,
chrII,6674215,
chrII,6674218,
chrII,6701567,
chrII,6701552,
chrII,6701387,
chrII,6718467,
chrII,6718484,
chrII,6734836,
chrII,6734849,
chrII,6741602,
chrII,6741609,
chrII,6741620,
chrII,6752889,
chrII,6752887,
chrII,6752884,
chrII,6765006,
chrII,6779330,
chrII,6782148,
chrII,6783381,
chrII,6787896,
chrII,6787944,
chrII,6787969,
chrII,6787978,
chrII,6787989,
chrII,6788044,
chrII,6792184,
chrII,6800297,
chrII,6807197,
chrII,6808758,
chrII,6833984,
chrII,6834015,
chrII,6847306,
chrII,6847321,
chrII,6847469,
chrII,6848270,
chrII,6860112,
chrII,6870960,
chrII,6872530,
chrII,6887701,
chrII,6887693,
chrII,6887678,
chrII,6891266,
chrII,6891240,
chrII,6890368,
chrII,6890363,
chrII,6890358,
chrII,6913381,
chrII,6913364,
chrII,6916086,
chrII,6925914,
chrII,6952234,
chrII,6967667,
chrII,6967661,
chrII,6970552,
chrII,6972410,
chrII,6972276,
chrII,6974113,
chrII,6974091,
chrII,6994926,
chrII,7024948,
chrII,7022851,
chrII,7025674,
chrII,7050239,
chrII,7050234,
chrII,7050206,
chrII,7060393,
chrII,7060167,
chrII,7057953,
chrII,7057947,
chrII,7057939,
chrII,7057935,
chrII,7057931,
chrII,7057928,
chrII,7057918,
chrII,7057912,
chrII,7057886,
chrII,7061938,
chrII,7061955,
chrII,7069936,
chrII,7065583,
chrII,7065586,
chrII,7065587,
chrII,7065591,
chrII,7065599,
chrII,7065602,
chrII,7065608,
chrII,7073390,
chrII,7073655,
chrII,7101469,
chrII,7101466,
chrII,7101452,
chrII,7101446,
chrII,7101440,
chrII,7102600,
chrII,7105174,
chrII,7105187,
chrII,7105247,
chrII,7111835,
chrII,7116549,
chrII,7116558,
chrII,7122753,
chrII,7131988,
chrII,7132376,
chrII,7132391,
chrII,7132400,
chrII,7132405,
chrII,7152182,
chrII,7152516,
chrII,7152530,
chrII,7155571,
chrII,7189363,
chrII,7195426,
chrII,7195415,
chrII,7195094,
chrII,7194788,
chrII,7196238,
chrII,7199374,
chrII,7199347,
chrII,7199337,
chrII,7208152,
chrII,7210227,
chrII,7211421,
chrII,7217054,
chrII,7228725,
chrII,7232670,
chrII,7232746,
chrII,7252071,
chrII,7256059,
chrII,7290266,
chrII,7290313,
chrII,7290317,
chrII,7298367,
chrII,7298339,
chrII,7298329,
chrII,7301882,
chrII,7352597,
chrII,7356925,
chrII,7356920,
chrII,7356878,
chrII,7364100,
chrII,7364077,
chrII,7364043,
chrII,7372810,
chrII,7372772,
chrII,7372743,
chrII,7372736,
chrII,7371695,
